,State,Hospital,City,Zip Code,Designation/Certification,Certifying Organization,ObjectId,lat,long,Unnamed: 9,STATE
1310,Ohio,UH Elyria Medical Center,Elyria,44035,Primary Stroke Center,The Joint Commission,1595,41.367129999999996,-82.09732,,39
1311,Ohio,UH Bedford Medical Center,Bedford,44146,Primary Stroke Center,The Joint Commission,1439,41.39495,-81.53483,,39
1312,Ohio,TriPoint Medical Center,Concord Township,44077,Primary Stroke Center,The Joint Commission,1312,41.66444,-81.24511,,39
1313,Ohio,The MetroHealth System,Cleveland,44109,Acute Stroke Ready Hospital             ,The Joint Commission,1318,41.46287575,-81.69956256,,39
1314,Ohio,Sycamore Hospital,Miamisburg,45342,Primary Stroke Center,HFAP,1447,39.64157,-84.283465,,39
1315,Ohio,Summa Health System,Akron,44309,Thrombectomy Capable Stroke Center,The Joint Commission,1434,41.0653347,-81.520488,,39
1316,Ohio,St. Luke's Hospital,Maumee,43537,Primary Stroke Center,DNV GL,1444,41.5586,-83.68155,,39
1317,Ohio,Southwest General Health Center,Middleburg Heights,44130,Primary Stroke Center,The Joint Commission,1573,41.36979,-81.83235,,39
1318,Ohio,Southview Medical Center,Dayton,45459,Primary Stroke Center,HFAP,1453,39.63507,-84.20389,,39
1319,Ohio,Southview Hospital & Family Health Center,Centerville,45459,Primary Stroke Center,HFAP,1445,39.64366499,-84.13837165,,39
1320,Ohio,Soin Medical Center,Beavercreek,45431,Primary Stroke Center,HFAP,1441,39.770959999999995,-84.06215,,39
1321,Ohio,Riverside Methodist Hospital,Columbus,43214,Comprehensive Stroke Center,The Joint Commission,1408,40.030440000000006,-83.0337,,39
1322,Ohio,ProMedica Toledo Hospital,Toledo,43606,Comprehensive Stroke Center,The Joint Commission,1401,41.67223,-83.59527,,39
1323,Ohio,ProMedica Flower Hospital,Sylvania,43560,Primary Stroke Center,The Joint Commission,1328,41.7096,-83.69154,,39
1324,Ohio,Preble County Medical Center,Eaton,45320,Stroke Ready,HFAP,1458,39.746320000000004,-84.634745,,39
1325,Ohio,OhioHealth Mansfield Hospital,Mansfield,44903,Primary Stroke Center,The Joint Commission,1598,40.75264,-82.52807,,39
1326,Ohio,Ohio State University Wexner Medical Center,Columbus,43210,Comprehensive Stroke Center,The Joint Commission,1406,39.99493,-83.01756,,39
1327,Ohio,Ohio State University Hospitals,Columbus,43205,Primary Stroke Center,The Joint Commission,1586,39.97063,-82.96204,,39
1328,Ohio,Mount Carmel St. Ann's,Westerville,43081,Primary Stroke Center,The Joint Commission,1585,40.11445,-82.94634,,39
1329,Ohio,Mount Carmel Grove City,Grove City,43213,Primary Stroke Center,The Joint Commission,1589,39.85325,-83.0756,,39
1330,Ohio,Mount Carmel East,Columbus,43213,Comprehensive Stroke Center,The Joint Commission,1404,39.97755,-82.84295,,39
1331,Ohio,Miami Valley Hospital South,Centerville,45459,Acute Stroke Ready Hospital             ,The Joint Commission,1204,39.65272,-84.11404,,39
1332,Ohio,Miami Valley Hospital,Dayton,45409,Comprehensive Stroke Center,The Joint Commission,1413,39.74385,-84.1875,,39
1333,Ohio,MetroHealth Medical Center,Cleveland,44109,Comprehensive Stroke Center,The Joint Commission,1427,41.46195,-81.69706,,39
1334,Ohio,Mercy Medical Center - Canton,Canton,44708,Primary Stroke Center,The Joint Commission,1575,40.812290000000004,-81.39694,,39
1335,Ohio,Mercy Health St. Elizabeth's Health Center,Youngstown,44501,Primary Stroke Center,The Joint Commission,1597,41.098675,-80.64741,,39
1336,Ohio,Mercy Health - West Hospital,Cincinnati,45211,Acute Stroke Ready Hospital             ,The Joint Commission,1202,39.17995,-84.59579000000001,,39
1337,Ohio,Mercy Health - West Hospital,Cincinnati,45211,Primary Stroke Center,The Joint Commission,1582,39.17995,-84.59579000000001,,39
1338,Ohio,Mercy Health - St. Vincent Medical Center,Toledo,43608,Comprehensive Stroke Center,The Joint Commission,1398,41.66814,-83.54163,,39
1339,Ohio,Mercy Health - St. Rita's Medical Center,Lima,45801,Primary Stroke Center,The Joint Commission,1593,40.74098,-84.11851999999999,,39
1340,Ohio,Mercy Health - St. Charles Hospital,Oregon,43616,Primary Stroke Center,The Joint Commission,1326,41.63518,-83.48586,,39
1341,Ohio,Mercy Health - Rookwood Medical Center,Cincinnati,45209,Acute Stroke Ready Hospital             ,The Joint Commission,1322,39.156755,-84.42419,,39
1342,Ohio,Mercy Health - Regional Medical Center,Lorain,44053,Primary Stroke Center,The Joint Commission,1330,41.438,-82.23562,,39
1343,Ohio,Mercy Health - Queen City Medical Center,Cincinnati,45238,Acute Stroke Ready Hospital,The Joint Commission,1435,39.1359,-84.60509,,39
1344,Ohio,Mercy Health - Mt. Orab Medical Center,Mount Orab,45154,Acute Stroke Ready Hospital,The Joint Commission,1395,39.026225,-83.91966,,39
1345,Ohio,Mercy Health - Harrison Medical Center,Harrison,45030,Acute Stroke Ready Hospital             ,The Joint Commission,1436,39.26202,-84.81534,,39
1346,Ohio,Mercy Health - Fairfield Hospital,Fairfield,45014,Primary Stroke Center,The Joint Commission,1432,39.31234,-84.51743,,39
1347,Ohio,Mercy Health - Clermont Hospital,Batavia,45103,Acute Stroke Ready Hospital             ,The Joint Commission,1319,39.07955,-84.14648000000001,,39
1348,Ohio,Mercy Health - Anderson Hospital,Cincinnati,45255,Primary Stroke Center,The Joint Commission,1581,39.085840000000005,-84.34912,,39
1349,Ohio,Medina Hospital,Medina,44256,Primary Stroke Center,The Joint Commission,1600,41.13843,-81.83683,,39
1350,Ohio,Marymount Hospital,Garfield Heights,44125,Primary Stroke Center,The Joint Commission,1590,41.43421558,-81.62591993,,39
1351,Ohio,Marrietta Memorial Hospital,Marietta,45750,Primary Stroke Center,HFAP,1450,39.43072,-81.46486,,39
1352,Ohio,Marion General Hospital,Marion,43302,Primary Stroke Center,The Joint Commission,1599,40.57209,-83.12876,,39
1353,Ohio,Madison County Community Hospital,London,43140,Acute Stroke Ready Hospital             ,The Joint Commission,1331,39.88728,-83.44719,,39
1354,Ohio,Lima Memorial Health System,Lima,45804,Primary Stroke Center,The Joint Commission,1592,40.73583,-84.0863,,39
1355,Ohio,Kettering Medical Center,Kettering ,45429,Comprehensive Stroke Center,HFAP,1438,39.69688,-84.19247,,39
1356,Ohio,Kettering Health Network Emergency Middletown,Middletown,45005,Stroke Ready,HFAP,1457,39.52384432,-84.33675927,,39
1357,Ohio,Kettering Health Network Emergency Franklin,Franklin,45005,Stroke Ready,HFAP,1456,39.56071729999999,-84.2843524,,39
1358,Ohio,Joint Township District Memorial Hospital,Saint Marys,45885,Acute Stroke Ready Hospital             ,DNV GL,1437,40.54513,-84.36999,,39
1359,Ohio,Jewish Hospital,Cincinnati,45236,Thrombectomy Capable Stroke Center,The Joint Commission,1421,39.20648,-84.38152,,39
1360,Ohio,Huber Health Center,Huber Heights,45424,Stroke Ready,HFAP,1455,39.87928,-84.13759,,39
1361,Ohio,Hillcrest Hospital,Mayfield Heights,44124,Thrombectomy Capable Stroke Center,The Joint Commission,1412,41.51775143,-81.45219532,,39
1362,Ohio,Greene Memorial Hospital,Xenia,45385,Stroke Ready,HFAP,1454,39.70035,-83.9273,,39
1363,Ohio,Grant Medical Center,Columbus,43215,Primary Stroke Center,The Joint Commission,1588,39.96017,-82.99226,,39
1364,Ohio,Grandview Hospital,Dayton,45405,Primary Stroke Center,HFAP,1446,39.77203,-84.20028,,39
1365,Ohio,Good Samaritan Hospital Western Ridge,Cincinnati,45247,Acute Stroke Ready Hospital             ,The Joint Commission,1321,39.187805299999994,-84.6080303,,39
1366,Ohio,Good Samaritan Hospital,Cincinnati,45220,Comprehensive Stroke Center,The Joint Commission,1424,39.140029999999996,-84.5206,,39
1367,Ohio,Genesis Hospital,Zanesville,43701,Primary Stroke Center,HFAP,1448,39.958845000000004,-82.0095,,39
1368,Ohio,Fort Hamilton Hospital,Hamilton,45013,Primary Stroke Center,HFAP,1452,39.415209999999995,-84.57366999999999,,39
1369,Ohio,Fisher-Titus Medical Center,Norwalk,44857,Primary Stroke Center,HFAP,1442,41.226279999999996,-82.60497,,39
1370,Ohio,Firelands Regional Medical Center,Sandusky,44870,Primary Stroke Center,HFAP,1440,41.44597,-82.70985,,39
1371,Ohio,Fairview Hospital,Cleveland,44111,Thrombectomy Capable Stroke Center,The Joint Commission,1418,41.45024,-81.82381,,39
1372,Ohio,Fairfield Medical Center,Lancaster,43130,Primary Stroke Center,The Joint Commission,1591,39.7175,-82.57772,,39
1373,Ohio,Euclid Hospital,Euclid,44119,Primary Stroke Center,The Joint Commission,1580,41.59881,-81.54913,,39
1374,Ohio,Doctors Hospital,Columbus,43228,Primary Stroke Center,The Joint Commission,1587,39.9524,-83.13779,,39
1375,Ohio,Diley Ridge Medical Center,Canal Winchester,43110,Acute Stroke Ready Hospital             ,The Joint Commission,1393,39.85069,-82.78378000000001,,39
1376,Ohio,Community Mercy Health Partners,Springfield,45504,Primary Stroke Center,The Joint Commission,1324,39.9446691,-83.8136539,,39
1377,Ohio,Clinton Memorial Hospital,Wilmington,45177,Acute Stroke Ready Hospital             ,The Joint Commission,1388,39.444390000000006,-83.83953000000001,,39
1378,Ohio,Cleveland Clinic South Pointe Hospital,Warrensville Heights,44122,Primary Stroke Center,The Joint Commission,1584,41.44818,-81.53777,,39
1379,Ohio,Cleveland Clinic Avon Hospital,Avon,44011,Primary Stroke Center,The Joint Commission,1409,41.45332,-82.006968,,39
1380,Ohio,Cleveland Clinic,Cleveland,44195,Comprehensive Stroke Center,The Joint Commission,1415,41.50456,-81.62173,,39
1381,Ohio,Christ Hospital,Cincinnati,45219,Primary Stroke Center,The Joint Commission,1579,39.12016,-84.50888,,39
1382,Ohio,Blanchard Valley Health System,Findlay,45840,Acute Stroke Ready Hospital             ,The Joint Commission,1313,41.0163,-83.65091,,39
1383,Ohio,Blanchard Valley Health System,Findlay,45840,Primary Stroke Center,The Joint Commission,1596,41.0163,-83.65091,,39
1384,Ohio,Bethesda Hospital,Cincinnati,45242,Primary Stroke Center,The Joint Commission,1578,39.25145,-84.34141,,39
1385,Ohio,Bethesda Butler Hospital,Hamilton,45011,Acute Stroke Ready Hospital            ,The Joint Commission,1396,39.37836,-84.5133,,39
1386,Ohio,Bethesda Arrow Springs,Lebanon,45036,Acute Stroke Ready Hospital             ,The Joint Commission,1320,39.39478,-84.20934,,39
1387,Ohio,Bay Park Community Hospital,Oregon,43616,Primary Stroke Center,The Joint Commission,1372,41.642245,-83.48441,,39
1388,Ohio,Aultman Hospital,Canton,44710,Primary Stroke Center,The Joint Commission,1574,40.79679,-81.40426,,39
1389,Ohio,Atrium Medical Center,Middletown,45005,Primary Stroke Center,The Joint Commission,1206,39.49844,-84.31378000000001,,39
1390,Ohio,Ashtabula County Medical Center,Ashtabula,44004,Primary Stroke Center,The Joint Commission,1327,41.880309999999994,-80.79496999999999,,39
1391,Ohio,Akron General Medical Center,Akron,44307,Thrombectomy Capable Stroke Center,The Joint Commission,1429,41.07806,-81.53282,,39
1392,Ohio,Adena Regional Medical Center,Chillicothe,45601,Primary Stroke Center,The Joint Commission,1577,39.39812467,-82.97020723,,39
1393,Oklahoma,Stillwater Medical Center,Stillwater,74074,Primary Stroke Center,DNV GL,1462,36.11504,-97.0744,,40
1394,Oklahoma,Saint Francis Hospital,Tulsa,74136,Comprehensive Stroke Center,DNV GL,1464,36.07312,-95.91816999999999,,40
1395,Oklahoma,McAlester Regional Health Center,Mcalester,74501,Primary Stroke Center,DNV GL,1461,34.936690000000006,-95.75092,,40
1396,Oklahoma,INTEGRIS Baptist Medical Center,Oklahoma City,73112,Comprehensive Stroke Center,DNV GL,1463,35.529140000000005,-97.57598,,40
1397,Oklahoma,Hillcrest Medical Center,Tulsa,74104,Comprehensive Stroke Center,DNV GL,1460,36.14687,-95.9684,,40
1398,Oklahoma,Hillcrest Hospital South,Tulsa,74133,Primary Stroke Center,DNV GL,1459,36.03539,-95.86344,,40
1399,Oregon,Samaritan Albany General Hospital,Albany,97321,Primary Stroke Center,DNV GL,1207,44.63177,-123.11618999999999,,41
1400,Oregon,Sacred Heart Medical Center - RiverBend,Springfield ,97477,Primary Stroke Center,DNV GL,1205,44.082390000000004,-123.02748000000001,,41
1401,Oregon,Good Samaritan Regional Medical Center,Corvallis,97330,Primary Stroke Center,DNV GL,1203,44.60333,-123.25288,,41
1402,Oregon,Asante Three Rivers Medical Center,Grants Pass,97527,Acute Stroke Ready ,DNV GL,1465,42.4211,-123.3426,,41
1403,Oregon,Asante Rogue Regional Medical Center,Medford,97504,Primary Stroke Center,DNV GL,1201,42.31727,-122.83051999999999,,41
1404,Pennsylvania,York Hospital,York,17405,Comprehensive Stroke Center,The Joint Commission,1336,39.9615152,-76.73088659999999,,42
1405,Pennsylvania,Wilkes-Barre General Hospital,Wilkes Barre,18764,Primary Stroke Center,The Joint Commission,1333,41.25844,-75.86764000000001,,42
1406,Pennsylvania,West Penn Hospital,Pittsburgh,15224,Primary Stroke Center,The Joint Commission,1482,40.460390000000004,-79.94585,,42
1407,Pennsylvania,Wellspan Waynesboro Hospital,Waynesboro,17268,Primary Stroke Center,The Joint Commission,1267,39.75159,-77.56873,,42
1408,Pennsylvania,WellSpan Ephrata Community Hospital,Ephrata,17522,Primary Stroke Center,DNV GL,1236,40.18712,-76.18184000000001,,42
1409,Pennsylvania,Wellspan Chambersburg Hospital,Chambersburg,17201,Primary Stroke Center,The Joint Commission,1222,39.93412,-77.64686999999999,,42
1410,Pennsylvania,Wayne Memorial Hospital,Honesdale,18431,Primary Stroke Center,The Joint Commission,1248,41.576370000000004,-75.26023,,42
1411,Pennsylvania,Washington Health System,Washington,15301,Primary Stroke Center,The Joint Commission,1265,40.1839,-80.24643,,42
1412,Pennsylvania,Valley Medical Facilities,Beaver,15009,Advanced Primary Stroke Center          ,The Joint Commission,1213,40.697025,-80.307405,,42
1413,Pennsylvania,Valley Medical Facilities,Sewickley,15143,Advanced Primary Stroke Center          ,The Joint Commission,1257,40.538643900000004,-80.180739,,42
1414,Pennsylvania,UPMC Williamsport,Williamsport,17701,Primary Stroke Center,The Joint Commission,1334,41.2420573,-77.01000967,,42
1415,Pennsylvania,UPMC St. Margaret,Pittsburgh,15215,Primary Stroke Center,The Joint Commission,1481,40.48927,-79.8972,,42
1416,Pennsylvania,UPMC Somerset,Somerset,15501,Primary Stroke Center,The Joint Commission,1259,40.00704,-79.07788000000001,,42
1417,Pennsylvania,UPMC Shadyside,Pittsburgh,15232,Primary Stroke Center,The Joint Commission,1483,40.45433,-79.94083,,42
1418,Pennsylvania,UPMC Presbyterian,Pittsburgh,15213,Comprehensive Stroke Center,The Joint Commission,1479,40.44178,-79.9612,,42
1419,Pennsylvania,UPMC Pinnacle West Shore,Mechanicsburg,17050,Primary Stroke Center,The Joint Commission,1338,40.28413,-76.97465,,42
1420,Pennsylvania,UPMC Pinnacle Hospitals,Harrisburg,17101,Primary Stroke Center,The Joint Commission,1245,40.26289287,-76.88102169,,42
1421,Pennsylvania,UPMC Pinnacle Community Osteopathic,Harrisburg,17109,Primary Stroke Center,The Joint Commission,1339,40.28456,-76.81683000000001,,42
1422,Pennsylvania,UPMC Passavant,Pittsburgh,15237,Primary Stroke Center,The Joint Commission,1484,40.5745,-80.00875,,42
1423,Pennsylvania,UPMC Northwest,Seneca,16346,Primary Stroke Center,The Joint Commission,1255,41.36084,-79.70106,,42
1424,Pennsylvania,UPMC Mercy,Pittsburgh,15219,Comprehensive Stroke Center,The Joint Commission,1478,40.43608,-79.98536999999999,,42
1425,Pennsylvania,UPMC Memorial,York,17408,Primary Stroke Center,HFAP,1337,39.976786600000004,-76.7935844,,42
1426,Pennsylvania,UPMC McKeesport,McKeesport,15132,Primary Stroke Center,The Joint Commission,1379,40.35127,-79.84949,,42
1427,Pennsylvania,UPMC Lock Haven,Lock Haven,17745,Acute Stroke Ready Hospital             ,The Joint Commission,1378,41.13368,-77.452775,,42
1428,Pennsylvania,UPMC Lititz,Lititz,17543,Primary Stroke Center,The Joint Commission,1377,40.13251711,-76.34010822,,42
1429,Pennsylvania,UPMC Hanover,Hanover,17331,Primary Stroke Center,The Joint Commission,1244,39.79895882,-77.06870693,,42
1430,Pennsylvania,UPMC Hamot,Erie,16550,Comprehensive Stroke Center,DNV GL,1238,42.1339,-80.08728,,42
1431,Pennsylvania,UPMC East,Monroeville,15146,Primary Stroke Center,The Joint Commission,1391,40.43646,-79.75989,,42
1432,Pennsylvania,UPMC Carlisle,Carlisle,17015,Primary Stroke Center,The Joint Commission,1221,40.23242873,-77.10072214,,42
1433,Pennsylvania,UPMC Bedford,Everett,15537,Acute Stroke Ready Hospital             ,The Joint Commission,1241,40.02511,-78.43318000000001,,42
1434,Pennsylvania,UPMC Altoona,Altoona,16601,Primary Stroke Center,The Joint Commission,1212,40.521640000000005,-78.39894,,42
1435,Pennsylvania,Uniontown Hospital,Uniontown,15401,Primary Stroke Center,The Joint Commission,1264,39.901509999999995,-79.73985,,42
1436,Pennsylvania,Tunkhannock Hospital Company,Tunkhannock,18657,Acute Stroke Ready Hospital             ,The Joint Commission,1262,41.53957,-75.94771999999999,,42
1437,Pennsylvania,Thomas Jefferson University Hospitals,Philadelphia,19107,Acute Stroke Ready Hospital             ,The Joint Commission,1422,39.94982,-75.15867,,42
1438,Pennsylvania,Thomas Jefferson University Hospitals,Philadelphia,19107,Comprehensive Stroke Center,The Joint Commission,1430,39.94982,-75.15867,,42
